"Liên_bang_Cộng_hoà_Xã_hội_chủ_nghĩa_Xô_viết","Liên bang Cộng hoà Xã hội chủ nghĩa Xô viết","https://zh-min-nan.wiktionary.org/wiki/Liên_bang_Cộng_hoà_Xã_hội_chủ_nghĩa_Xô_viết"
"Liú-sìn","Liú-sìn","https://zh-min-nan.wiktionary.org/wiki/Liú-sìn"
"Làm-mí-chiû","Làm-mí-chiû","https://zh-min-nan.wiktionary.org/wiki/Làm-mí-chiû"
"Lá-dĭng-ngṳ̄","Lá-dĭng-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Lá-dĭng-ngṳ̄"
"Lâm-hong_Kok","Lâm-hong Kok","https://zh-min-nan.wiktionary.org/wiki/Lâm-hong_Kok"
"Lé-seng","Lé-seng","https://zh-min-nan.wiktionary.org/wiki/Lé-seng"
"Lô-má-jī","Lô-má-jī","https://zh-min-nan.wiktionary.org/wiki/Lô-má-jī"
"Lô-tōng_Cheh","Lô-tōng Cheh","https://zh-min-nan.wiktionary.org/wiki/Lô-tōng_Cheh"
"Lýðveldið_Kórea","Lýðveldið Kórea","https://zh-min-nan.wiktionary.org/wiki/Lýðveldið_Kórea"
"M","M","https://zh-min-nan.wiktionary.org/wiki/M"
"Maa","Maa","https://zh-min-nan.wiktionary.org/wiki/Maa"
"Main_Page","Main Page","https://zh-min-nan.wiktionary.org/wiki/Main_Page"
"Min_Dong","Min Dong","https://zh-min-nan.wiktionary.org/wiki/Min_Dong"
"Min_Nan","Min Nan","https://zh-min-nan.wiktionary.org/wiki/Min_Nan"
"Ming_Dynasty","Ming Dynasty","https://zh-min-nan.wiktionary.org/wiki/Ming_Dynasty"
"Mài","Mài","https://zh-min-nan.wiktionary.org/wiki/Mài"
"Má-chó͘","Má-chó͘","https://zh-min-nan.wiktionary.org/wiki/Má-chó͘"
"Mát-xcơ-va","Mát-xcơ-va","https://zh-min-nan.wiktionary.org/wiki/Mát-xcơ-va"
"Mâ-lòi-sî-á","Mâ-lòi-sî-á","https://zh-min-nan.wiktionary.org/wiki/Mâ-lòi-sî-á"
"Mê-ông-chheⁿ","Mê-ông-chheⁿ","https://zh-min-nan.wiktionary.org/wiki/Mê-ông-chheⁿ"
"Mìng-dĕ̤ng-ngṳ","Mìng-dĕ̤ng-ngṳ","https://zh-min-nan.wiktionary.org/wiki/Mìng-dĕ̤ng-ngṳ"
"Mìng-nàng-ngṳ̄","Mìng-nàng-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Mìng-nàng-ngṳ̄"
"Mùng-gū-ngṳ̄","Mùng-gū-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Mùng-gū-ngṳ̄"
"Mā-lài-ngṳ̄","Mā-lài-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Mā-lài-ngṳ̄"
"Mī-guók","Mī-guók","https://zh-min-nan.wiktionary.org/wiki/Mī-guók"
"Ngit-pún","Ngit-pún","https://zh-min-nan.wiktionary.org/wiki/Ngit-pún"
"Ngi̍t-pún","Ngi̍t-pún","https://zh-min-nan.wiktionary.org/wiki/Ngi̍t-pún"
"Ngò̤-ngṳ̄","Ngò̤-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Ngò̤-ngṳ̄"
"Ngó͘-lō͘-châi-sîn","Ngó͘-lō͘-châi-sîn","https://zh-min-nan.wiktionary.org/wiki/Ngó͘-lō͘-châi-sîn"
"North_Korea","North Korea","https://zh-min-nan.wiktionary.org/wiki/North_Korea"
"Nàm-mí-chiû","Nàm-mí-chiû","https://zh-min-nan.wiktionary.org/wiki/Nàm-mí-chiû"
"Nô-en","Nô-en","https://zh-min-nan.wiktionary.org/wiki/Nô-en"
"Nĭk-buōng","Nĭk-buōng","https://zh-min-nan.wiktionary.org/wiki/Nĭk-buōng"
"Nĭk-ngṳ̄","Nĭk-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Nĭk-ngṳ̄"
"O","O","https://zh-min-nan.wiktionary.org/wiki/O"
"Oa̍t-lâm","Oa̍t-lâm","https://zh-min-nan.wiktionary.org/wiki/Oa̍t-lâm"
"Oa̍t-lâm-gí","Oa̍t-lâm-gí","https://zh-min-nan.wiktionary.org/wiki/Oa̍t-lâm-gí"
"Oa̍t-lâm-gú","Oa̍t-lâm-gú","https://zh-min-nan.wiktionary.org/wiki/Oa̍t-lâm-gú"
"Oa̍t-lâm_Siā-hōe-chú-gī_Kiōng-hô-kok","Oa̍t-lâm Siā-hōe-chú-gī Kiōng-hô-kok","https://zh-min-nan.wiktionary.org/wiki/Oa̍t-lâm_Siā-hōe-chú-gī_Kiōng-hô-kok"
"O̍at-lâm-gí","O̍at-lâm-gí","https://zh-min-nan.wiktionary.org/wiki/O̍at-lâm-gí"
"O̍at-lâm-gú","O̍at-lâm-gú","https://zh-min-nan.wiktionary.org/wiki/O̍at-lâm-gú"
"Pa-le5","Pa-le5","https://zh-min-nan.wiktionary.org/wiki/Pa-le5"
"Pa-lê","Pa-lê","https://zh-min-nan.wiktionary.org/wiki/Pa-lê"
"Pa-sai3-liong5-lap8","Pa-sai3-liong5-lap8","https://zh-min-nan.wiktionary.org/wiki/Pa-sai3-liong5-lap8"
"Pa-sài-liông-la̍p","Pa-sài-liông-la̍p","https://zh-min-nan.wiktionary.org/wiki/Pa-sài-liông-la̍p"
"Pak-kiann","Pak-kiann","https://zh-min-nan.wiktionary.org/wiki/Pak-kiann"
"Pak-kiaⁿ","Pak-kiaⁿ","https://zh-min-nan.wiktionary.org/wiki/Pak-kiaⁿ"
"Pak-tâu","Pak-tâu","https://zh-min-nan.wiktionary.org/wiki/Pak-tâu"
"Peh-sèⁿ-kóng","Peh-sèⁿ-kóng","https://zh-min-nan.wiktionary.org/wiki/Peh-sèⁿ-kóng"
"Peng-te7-gi2","Peng-te7-gi2","https://zh-min-nan.wiktionary.org/wiki/Peng-te7-gi2"
"Peng-te7-gu2","Peng-te7-gu2","https://zh-min-nan.wiktionary.org/wiki/Peng-te7-gu2"
"Peng-tē-gí","Peng-tē-gí","https://zh-min-nan.wiktionary.org/wiki/Peng-tē-gí"
"Peng-tē-gú","Peng-tē-gú","https://zh-min-nan.wiktionary.org/wiki/Peng-tē-gú"
"Pet-kîn","Pet-kîn","https://zh-min-nan.wiktionary.org/wiki/Pet-kîn"
"Pet-mí-chiû","Pet-mí-chiû","https://zh-min-nan.wiktionary.org/wiki/Pet-mí-chiû"
"Pe̍h-ōe-jī_Sek-ín","Pe̍h-ōe-jī Sek-ín","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín"
"Pe̍h-ōe-jī_Sek-ín_A","Pe̍h-ōe-jī Sek-ín A","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_A"
"Pe̍h-ōe-jī_Sek-ín_Aⁿ","Pe̍h-ōe-jī Sek-ín Aⁿ","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_Aⁿ"
"Pe̍h-ōe-jī_Sek-ín_B","Pe̍h-ōe-jī Sek-ín B","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_B"
"Pe̍h-ōe-jī_Sek-ín_CH","Pe̍h-ōe-jī Sek-ín CH","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_CH"
"Pe̍h-ōe-jī_Sek-ín_CHH","Pe̍h-ōe-jī Sek-ín CHH","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_CHH"
"Pe̍h-ōe-jī_Sek-ín_E","Pe̍h-ōe-jī Sek-ín E","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_E"
"Pe̍h-ōe-jī_Sek-ín_Eⁿ","Pe̍h-ōe-jī Sek-ín Eⁿ","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_Eⁿ"
"Pe̍h-ōe-jī_Sek-ín_G","Pe̍h-ōe-jī Sek-ín G","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_G"
"Pe̍h-ōe-jī_Sek-ín_H","Pe̍h-ōe-jī Sek-ín H","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_H"
"Pe̍h-ōe-jī_Sek-ín_I","Pe̍h-ōe-jī Sek-ín I","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_I"
"Pe̍h-ōe-jī_Sek-ín_Iⁿ","Pe̍h-ōe-jī Sek-ín Iⁿ","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_Iⁿ"
"Pe̍h-ōe-jī_Sek-ín_J","Pe̍h-ōe-jī Sek-ín J","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_J"
"Pe̍h-ōe-jī_Sek-ín_K","Pe̍h-ōe-jī Sek-ín K","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_K"
"Pe̍h-ōe-jī_Sek-ín_KH","Pe̍h-ōe-jī Sek-ín KH","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_KH"
"Pe̍h-ōe-jī_Sek-ín_L","Pe̍h-ōe-jī Sek-ín L","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_L"
"Pe̍h-ōe-jī_Sek-ín_M","Pe̍h-ōe-jī Sek-ín M","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_M"
"Pe̍h-ōe-jī_Sek-ín_N","Pe̍h-ōe-jī Sek-ín N","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_N"
"Pe̍h-ōe-jī_Sek-ín_NG","Pe̍h-ōe-jī Sek-ín NG","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_NG"
"Pe̍h-ōe-jī_Sek-ín_O","Pe̍h-ōe-jī Sek-ín O","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_O"
"Pe̍h-ōe-jī_Sek-ín_O·","Pe̍h-ōe-jī Sek-ín O·","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_O·"
"Pe̍h-ōe-jī_Sek-ín_Oⁿ","Pe̍h-ōe-jī Sek-ín Oⁿ","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_Oⁿ"
"Pe̍h-ōe-jī_Sek-ín_P","Pe̍h-ōe-jī Sek-ín P","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_P"
"Pe̍h-ōe-jī_Sek-ín_PH","Pe̍h-ōe-jī Sek-ín PH","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_PH"
"Pe̍h-ōe-jī_Sek-ín_S","Pe̍h-ōe-jī Sek-ín S","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_S"
"Pe̍h-ōe-jī_Sek-ín_T","Pe̍h-ōe-jī Sek-ín T","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_T"
"Pe̍h-ōe-jī_Sek-ín_TH","Pe̍h-ōe-jī Sek-ín TH","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_TH"
"Pe̍h-ōe-jī_Sek-ín_U","Pe̍h-ōe-jī Sek-ín U","https://zh-min-nan.wiktionary.org/wiki/Pe̍h-ōe-jī_Sek-ín_U"
"Pe̍t-kîn","Pe̍t-kîn","https://zh-min-nan.wiktionary.org/wiki/Pe̍t-kîn"
"Pe̍t-mí-chiû","Pe̍t-mí-chiû","https://zh-min-nan.wiktionary.org/wiki/Pe̍t-mí-chiû"
"Pháp","Pháp","https://zh-min-nan.wiktionary.org/wiki/Pháp"
"Pháp_ngữ","Pháp ngữ","https://zh-min-nan.wiktionary.org/wiki/Pháp_ngữ"
"Pun2-chiu","Pun2-chiu","https://zh-min-nan.wiktionary.org/wiki/Pun2-chiu"
"Père_Noël","Père Noël","https://zh-min-nan.wiktionary.org/wiki/Père_Noël"
"Pêⁿ-po͘-cho̍k","Pêⁿ-po͘-cho̍k","https://zh-min-nan.wiktionary.org/wiki/Pêⁿ-po͘-cho̍k"
"Pí-lī-sî","Pí-lī-sî","https://zh-min-nan.wiktionary.org/wiki/Pí-lī-sî"
"Pún-chiu","Pún-chiu","https://zh-min-nan.wiktionary.org/wiki/Pún-chiu"
"Pŏ̤-làng-ngṳ̄","Pŏ̤-làng-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Pŏ̤-làng-ngṳ̄"
"Raum","Raum","https://zh-min-nan.wiktionary.org/wiki/Raum"
"Regione_Amministrativa_Speciale_di_Hong_Kong_della_Repubblica_Popolare_Cinese","Regione Amministrativa Speciale di Hong Kong della Repubblica Popolare Cinese","https://zh-min-nan.wiktionary.org/wiki/Regione_Amministrativa_Speciale_di_Hong_Kong_della_Repubblica_Popolare_Cinese"
"Região_Administrativa_Especial_de_Hong_Kong_da_República_Popular_da_China","Região Administrativa Especial de Hong Kong da República Popular da China","https://zh-min-nan.wiktionary.org/wiki/Região_Administrativa_Especial_de_Hong_Kong_da_República_Popular_da_China"
"Región_Administrativa_Especial_de_Hong_Kong_de_la_República_Popular_China","Región Administrativa Especial de Hong Kong de la República Popular China","https://zh-min-nan.wiktionary.org/wiki/Región_Administrativa_Especial_de_Hong_Kong_de_la_República_Popular_China"
"Republic_of_Korea","Republic of Korea","https://zh-min-nan.wiktionary.org/wiki/Republic_of_Korea"
"Republic_of_the_Philippines","Republic of the Philippines","https://zh-min-nan.wiktionary.org/wiki/Republic_of_the_Philippines"
"Republiek_Korea","Republiek Korea","https://zh-min-nan.wiktionary.org/wiki/Republiek_Korea"
"Republiek_van_Korea","Republiek van Korea","https://zh-min-nan.wiktionary.org/wiki/Republiek_van_Korea"
"Republik_Demokratik_Rakyat_Korea","Republik Demokratik Rakyat Korea","https://zh-min-nan.wiktionary.org/wiki/Republik_Demokratik_Rakyat_Korea"
"Republik_Korea","Republik Korea","https://zh-min-nan.wiktionary.org/wiki/Republik_Korea"
"Republika_Korei","Republika Korei","https://zh-min-nan.wiktionary.org/wiki/Republika_Korei"
"Republika_ng_Korea","Republika ng Korea","https://zh-min-nan.wiktionary.org/wiki/Republika_ng_Korea"
"Republika_ng_Singapore","Republika ng Singapore","https://zh-min-nan.wiktionary.org/wiki/Republika_ng_Singapore"
"Republikang_Popular_ng_Tsina","Republikang Popular ng Tsina","https://zh-min-nan.wiktionary.org/wiki/Republikang_Popular_ng_Tsina"
"Republikken_Korea","Republikken Korea","https://zh-min-nan.wiktionary.org/wiki/Republikken_Korea"
"Republiko_di_Korea","Republiko di Korea","https://zh-min-nan.wiktionary.org/wiki/Republiko_di_Korea"
"Respubliko_Koreio","Respubliko Koreio","https://zh-min-nan.wiktionary.org/wiki/Respubliko_Koreio"
"Sao_Diêm_Vương","Sao Diêm Vương","https://zh-min-nan.wiktionary.org/wiki/Sao_Diêm_Vương"
"Sao_Hải_Vương","Sao Hải Vương","https://zh-min-nan.wiktionary.org/wiki/Sao_Hải_Vương"
"Sao_Hỏa","Sao Hỏa","https://zh-min-nan.wiktionary.org/wiki/Sao_Hỏa"
"Sao_Kim","Sao Kim","https://zh-min-nan.wiktionary.org/wiki/Sao_Kim"
"Sao_Mộc","Sao Mộc","https://zh-min-nan.wiktionary.org/wiki/Sao_Mộc"
"Sao_Thiên_Vương","Sao Thiên Vương","https://zh-min-nan.wiktionary.org/wiki/Sao_Thiên_Vương"
"Sao_Thổ","Sao Thổ","https://zh-min-nan.wiktionary.org/wiki/Sao_Thổ"
"Saⁿ-thài-chú","Saⁿ-thài-chú","https://zh-min-nan.wiktionary.org/wiki/Saⁿ-thài-chú"
"Se-chong7","Se-chong7","https://zh-min-nan.wiktionary.org/wiki/Se-chong7"
"Se-chông","Se-chông","https://zh-min-nan.wiktionary.org/wiki/Se-chông"
"Se-chōng","Se-chōng","https://zh-min-nan.wiktionary.org/wiki/Se-chōng"
"Se-pan-gâ_Ông-kok","Se-pan-gâ Ông-kok","https://zh-min-nan.wiktionary.org/wiki/Se-pan-gâ_Ông-kok"
"Sek-ín:A-chiu_ê_tē-miâ","Sek-ín:A-chiu ê tē-miâ","https://zh-min-nan.wiktionary.org/wiki/Sek-ín:A-chiu_ê_tē-miâ"
"Sek-ín:Eng漢POJ","Sek-ín:Eng漢POJ","https://zh-min-nan.wiktionary.org/wiki/Sek-ín:Eng漢POJ"
"Sek-ín:Khiuⁿ-kháu","Sek-ín:Khiuⁿ-kháu","https://zh-min-nan.wiktionary.org/wiki/Sek-ín:Khiuⁿ-kháu"
"Sek-ín:Khiuⁿ-kháu:Bêng-sû","Sek-ín:Khiuⁿ-kháu:Bêng-sû","https://zh-min-nan.wiktionary.org/wiki/Sek-ín:Khiuⁿ-kháu:Bêng-sû"
"Sek-ín:Khiuⁿ-kháu:Hêng-iông-sû","Sek-ín:Khiuⁿ-kháu:Hêng-iông-sû","https://zh-min-nan.wiktionary.org/wiki/Sek-ín:Khiuⁿ-kháu:Hêng-iông-sû"
"Sek-ín:Kok-ka_miâ","Sek-ín:Kok-ka miâ","https://zh-min-nan.wiktionary.org/wiki/Sek-ín:Kok-ka_miâ"
"Sek-ín:Tiong-hôa_Bîn-kok_ê_tē-miâ","Sek-ín:Tiong-hôa Bîn-kok ê tē-miâ","https://zh-min-nan.wiktionary.org/wiki/Sek-ín:Tiong-hôa_Bîn-kok_ê_tē-miâ"
"Sek-ín:Tē-miâ","Sek-ín:Tē-miâ","https://zh-min-nan.wiktionary.org/wiki/Sek-ín:Tē-miâ"
"Sek-ín:jī-sìⁿ","Sek-ín:jī-sìⁿ","https://zh-min-nan.wiktionary.org/wiki/Sek-ín:jī-sìⁿ"
"Selandia_Baru","Selandia Baru","https://zh-min-nan.wiktionary.org/wiki/Selandia_Baru"
"Sin-ka-pho_Kiong7-ho5-kok","Sin-ka-pho Kiong7-ho5-kok","https://zh-min-nan.wiktionary.org/wiki/Sin-ka-pho_Kiong7-ho5-kok"
"Sin-ka-pho_Kiōng-hô-kok","Sin-ka-pho Kiōng-hô-kok","https://zh-min-nan.wiktionary.org/wiki/Sin-ka-pho_Kiōng-hô-kok"
"Sin_hoat-bêng_ê_iōng-sû","Sin hoat-bêng ê iōng-sû","https://zh-min-nan.wiktionary.org/wiki/Sin_hoat-bêng_ê_iōng-sû"
"Siraya-cho̍k","Siraya-cho̍k","https://zh-min-nan.wiktionary.org/wiki/Siraya-cho̍k"
"Sié-gái-ngṳ̄","Sié-gái-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Sié-gái-ngṳ̄"
"Siōng-hái","Siōng-hái","https://zh-min-nan.wiktionary.org/wiki/Siōng-hái"
"Song-hói","Song-hói","https://zh-min-nan.wiktionary.org/wiki/Song-hói"
"Song_Dynasty","Song Dynasty","https://zh-min-nan.wiktionary.org/wiki/Song_Dynasty"
"Sosyalistang_Republika_ng_Vietnam","Sosyalistang Republika ng Vietnam","https://zh-min-nan.wiktionary.org/wiki/Sosyalistang_Republika_ng_Vietnam"
"South_Korea","South Korea","https://zh-min-nan.wiktionary.org/wiki/South_Korea"
"Soviet_Siā-hōe-chú-gī_Kiōng-hô-kok_Liân-ha̍p","Soviet Siā-hōe-chú-gī Kiōng-hô-kok Liân-ha̍p","https://zh-min-nan.wiktionary.org/wiki/Soviet_Siā-hōe-chú-gī_Kiōng-hô-kok_Liân-ha̍p"
"Sèng-tàn-cheh","Sèng-tàn-cheh","https://zh-min-nan.wiktionary.org/wiki/Sèng-tàn-cheh"
"Sèng-tàn_Lāu-lâng","Sèng-tàn Lāu-lâng","https://zh-min-nan.wiktionary.org/wiki/Sèng-tàn_Lāu-lâng"
"Sêng-hông-iâ","Sêng-hông-iâ","https://zh-min-nan.wiktionary.org/wiki/Sêng-hông-iâ"
"Sîn-kâ-phô","Sîn-kâ-phô","https://zh-min-nan.wiktionary.org/wiki/Sîn-kâ-phô"
"Sòng-kang-tīn","Sòng-kang-tīn","https://zh-min-nan.wiktionary.org/wiki/Sòng-kang-tīn"
"Sôi-sê̤ṳ","Sôi-sê̤ṳ","https://zh-min-nan.wiktionary.org/wiki/Sôi-sê̤ṳ"
"Sû-lūi/Liân-sû","Sû-lūi/Liân-sû","https://zh-min-nan.wiktionary.org/wiki/Sû-lūi/Liân-sû"
"Să̤-băng-ngà","Să̤-băng-ngà","https://zh-min-nan.wiktionary.org/wiki/Să̤-băng-ngà"
"Să̤-băng-ngà-ngṳ̄","Să̤-băng-ngà-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Să̤-băng-ngà-ngṳ̄"
"Sū-chiō-pò-li-sō","Sū-chiō-pò-li-sō","https://zh-min-nan.wiktionary.org/wiki/Sū-chiō-pò-li-sō"
"Sū-chiō-pò-lià","Sū-chiō-pò-lià","https://zh-min-nan.wiktionary.org/wiki/Sū-chiō-pò-lià"
"Sū-chiō-pò-lī-sò","Sū-chiō-pò-lī-sò","https://zh-min-nan.wiktionary.org/wiki/Sū-chiō-pò-lī-sò"
"T-ball","T-ball","https://zh-min-nan.wiktionary.org/wiki/T-ball"
"Tai5-pak","Tai5-pak","https://zh-min-nan.wiktionary.org/wiki/Tai5-pak"
"Tai7-iunn5-chiu","Tai7-iunn5-chiu","https://zh-min-nan.wiktionary.org/wiki/Tai7-iunn5-chiu"
"Tai_Chi","Tai Chi","https://zh-min-nan.wiktionary.org/wiki/Tai_Chi"
"Tai_mál","Tai mál","https://zh-min-nan.wiktionary.org/wiki/Tai_mál"
"Tang-kiann","Tang-kiann","https://zh-min-nan.wiktionary.org/wiki/Tang-kiann"
"Tang-kiaⁿ","Tang-kiaⁿ","https://zh-min-nan.wiktionary.org/wiki/Tang-kiaⁿ"
"Tang_Dynasty","Tang Dynasty","https://zh-min-nan.wiktionary.org/wiki/Tang_Dynasty"
"Tee","Tee","https://zh-min-nan.wiktionary.org/wiki/Tee"
"Tek-gi2","Tek-gi2","https://zh-min-nan.wiktionary.org/wiki/Tek-gi2"
"Tek-gu2","Tek-gu2","https://zh-min-nan.wiktionary.org/wiki/Tek-gu2"
"Tek-gí","Tek-gí","https://zh-min-nan.wiktionary.org/wiki/Tek-gí"
"Tek-gú","Tek-gú","https://zh-min-nan.wiktionary.org/wiki/Tek-gú"
"Tek-kok","Tek-kok","https://zh-min-nan.wiktionary.org/wiki/Tek-kok"
"Templat:ru-nm-dk-tb-a","Templat:ru-nm-dk-tb-a","https://zh-min-nan.wiktionary.org/wiki/Templat:ru-nm-dk-tb-a"
"Tero","Tero","https://zh-min-nan.wiktionary.org/wiki/Tero"
"Terra","Terra","https://zh-min-nan.wiktionary.org/wiki/Terra"
"Terre","Terre","https://zh-min-nan.wiktionary.org/wiki/Terre"
"Thai","Thai","https://zh-min-nan.wiktionary.org/wiki/Thai"
"Thai-phìn-yòng","Thai-phìn-yòng","https://zh-min-nan.wiktionary.org/wiki/Thai-phìn-yòng"
"The_Absolute","The Absolute","https://zh-min-nan.wiktionary.org/wiki/The_Absolute"
"The_Book_of_One_Thousand_and_One_Nights","The Book of One Thousand and One Nights","https://zh-min-nan.wiktionary.org/wiki/The_Book_of_One_Thousand_and_One_Nights"
"The_Republic_of_Singapore","The Republic of Singapore","https://zh-min-nan.wiktionary.org/wiki/The_Republic_of_Singapore"
"Thian-hui","Thian-hui","https://zh-min-nan.wiktionary.org/wiki/Thian-hui"
"Thian-sià-ji̍t","Thian-sià-ji̍t","https://zh-min-nan.wiktionary.org/wiki/Thian-sià-ji̍t"
"Thiⁿ-kong","Thiⁿ-kong","https://zh-min-nan.wiktionary.org/wiki/Thiⁿ-kong"
"Thiⁿ-kong-chó͘","Thiⁿ-kong-chó͘","https://zh-min-nan.wiktionary.org/wiki/Thiⁿ-kong-chó͘"
"Thiⁿ-kong-seⁿ","Thiⁿ-kong-seⁿ","https://zh-min-nan.wiktionary.org/wiki/Thiⁿ-kong-seⁿ"
"Thiⁿ-ông-chheⁿ","Thiⁿ-ông-chheⁿ","https://zh-min-nan.wiktionary.org/wiki/Thiⁿ-ông-chheⁿ"
"Thài-gí","Thài-gí","https://zh-min-nan.wiktionary.org/wiki/Thài-gí"
"Thài-gú","Thài-gú","https://zh-min-nan.wiktionary.org/wiki/Thài-gú"
"Thài-pêng-iûⁿ","Thài-pêng-iûⁿ","https://zh-min-nan.wiktionary.org/wiki/Thài-pêng-iûⁿ"
"Thâu-ia̍h","Thâu-ia̍h","https://zh-min-nan.wiktionary.org/wiki/Thâu-ia̍h"
"Thâu-ia̍hhttps://zh-min-nan.wiktionary.org/wiki/Thâu-ia̍h","Thâu-ia̍hhttps://zh-min-nan.wiktionary.org/wiki/Thâu-ia̍h","https://zh-min-nan.wiktionary.org/wiki/Thâu-ia̍hhttps://zh-min-nan.wiktionary.org/wiki/Thâu-ia̍h"
"Thòi-vân","Thòi-vân","https://zh-min-nan.wiktionary.org/wiki/Thòi-vân"
"Thó·-chheⁿ","Thó·-chheⁿ","https://zh-min-nan.wiktionary.org/wiki/Thó·-chheⁿ"
"Thó͘-chheⁿ","Thó͘-chheⁿ","https://zh-min-nan.wiktionary.org/wiki/Thó͘-chheⁿ"
"Thó͘-tī-kong","Thó͘-tī-kong","https://zh-min-nan.wiktionary.org/wiki/Thó͘-tī-kong"
"Tian-tò_ê_sû","Tian-tò ê sû","https://zh-min-nan.wiktionary.org/wiki/Tian-tò_ê_sû"
"Tian-tó_ê_sû","Tian-tó ê sû","https://zh-min-nan.wiktionary.org/wiki/Tian-tó_ê_sû"
"Tibetan_black_bear","Tibetan black bear","https://zh-min-nan.wiktionary.org/wiki/Tibetan_black_bear"
"Tierra","Tierra","https://zh-min-nan.wiktionary.org/wiki/Tierra"
"Tiong-chhiu","Tiong-chhiu","https://zh-min-nan.wiktionary.org/wiki/Tiong-chhiu"
"Tiong-goân-chiat","Tiong-goân-chiat","https://zh-min-nan.wiktionary.org/wiki/Tiong-goân-chiat"
"Tiong-hoa5_Jin5-bin5_Kiong7-ho5-kok","Tiong-hoa5 Jin5-bin5 Kiong7-ho5-kok","https://zh-min-nan.wiktionary.org/wiki/Tiong-hoa5_Jin5-bin5_Kiong7-ho5-kok"
"Tiong-hoâ_Jîn-bîn_Kiōng-hô-kok","Tiong-hoâ Jîn-bîn Kiōng-hô-kok","https://zh-min-nan.wiktionary.org/wiki/Tiong-hoâ_Jîn-bîn_Kiōng-hô-kok"
"Tiong-hôa_Jîn-bîn_Kiōng-hô-kok","Tiong-hôa Jîn-bîn Kiōng-hô-kok","https://zh-min-nan.wiktionary.org/wiki/Tiong-hôa_Jîn-bîn_Kiōng-hô-kok"
"Tiong-hôa_Jîn-bîn_Kiōng-hô-kok_Hiong-káng_Te̍k-pia̍t_Hêng-chèng-khu","Tiong-hôa Jîn-bîn Kiōng-hô-kok Hiong-káng Te̍k-pia̍t Hêng-chèng-khu","https://zh-min-nan.wiktionary.org/wiki/Tiong-hôa_Jîn-bîn_Kiōng-hô-kok_Hiong-káng_Te̍k-pia̍t_Hêng-chèng-khu"
"Tiong-kok","Tiong-kok","https://zh-min-nan.wiktionary.org/wiki/Tiong-kok"
"Tiâu-sián_Bîn-chú-chú-gī_Jîn-bîn_Kiōng-hô-kok","Tiâu-sián Bîn-chú-chú-gī Jîn-bîn Kiōng-hô-kok","https://zh-min-nan.wiktionary.org/wiki/Tiâu-sián_Bîn-chú-chú-gī_Jîn-bîn_Kiōng-hô-kok"
